term	corpus_freq	category
לעניןשבועה	1	final_midword
לעניןשלא	1	final_midword
לעניןתפלה	1	final_midword
לערךעוד	1	final_midword
לעשותםולכך	1	final_midword
לעשותםשלשה	1	final_midword
לעשייתןא	1	final_midword
לעשןת	1	final_midword
לפטuר	1	mixed
לפיכךאין	1	final_midword
לפיכךאינו	1	final_midword
לפיכךכשנתקלל	1	final_midword
לפיכםך	1	final_midword
לפיןא	1	final_midword
לפיןגברא	1	final_midword
לפיןונסבה	1	final_midword
לפיןותלת	1	final_midword
לפיןל	1	final_midword
לפםחיהם	1	final_midword
לפםרש	1	final_midword
לפןדטב	1	final_midword
לפןמן	1	final_midword
לפןרעו	1	final_midword
לפניםמשורת	1	final_midword
לפסןל	1	final_midword
לפעמיםנקרא	1	final_midword
לפעמיםש	1	final_midword
לפףחדא	1	final_midword
לפתחהראשוןששםהכל	1	final_midword
לץגא	1	final_midword
לצדיקיםם	1	final_midword
לצורךמצוה	1	final_midword
לקבuע	1	mixed
לקדושיםם	1	final_midword
לקדםמד	1	final_midword
לקדשיםלפני	1	final_midword
לקוחיןהן	1	final_midword
לקוםה	1	final_midword
לקטןלכאורה	1	final_midword
לקייםאין	1	final_midword
לקייםנזירותו	1	final_midword
לקיםלך	1	final_midword
לקךם	1	final_midword
לקמןבזה	1	final_midword
לקמןח	1	final_midword
לקמןן	1	final_midword
לקןגא	1	final_midword
לרבוןו	1	final_midword
לרבןנ	1	final_midword
לרושםאסור	1	final_midword
לרחוץא	1	final_midword
לרסימןסימן	1	final_midword
לרשןת	1	final_midword
לרשעיםולצדיקים	1	final_midword
לשuן	1	mixed
לשuתפו	1	mixed
לשוןאוונא	1	final_midword
לשוןהגמרא	1	final_midword
לשוןהמשנה	1	final_midword
לשוןוהחזקת	1	final_midword
לשוןוירא	1	final_midword
לשוןיחיד	1	final_midword
לשוןם	1	final_midword
לשוןנפל	1	final_midword
לשוןסהת	1	final_midword
לשוןספק	1	final_midword
לשוןרשי	1	final_midword
לשיטןת	1	final_midword
לשיךזל	1	final_midword
לשלjה	1	mixed
לשלםחובו	1	final_midword
לשמעוןלערי	1	final_midword
לשמעןן	1	final_midword
לשןמעי	1	final_midword
לשניהםץ	1	final_midword
לתוריןמ	1	final_midword
לתיןי	1	final_midword
לתמןובנ	1	final_midword
לתמןויתב	1	final_midword
לתמןלמירת	1	final_midword
לתמןלתרכא	1	final_midword
לתקוןון	1	final_midword
לתקןאז	1	final_midword
לתריןמלכיא	1	final_midword
לתרךץ	1	final_midword
לתרץדברי	1	final_midword
לתרץולומר	1	final_midword
םאה	1	final_midword
םאזיל	1	final_midword
םאחרים	1	final_midword
םאלהא	1	final_midword
םאלי	1	final_midword
םאסר	1	final_midword
םאתמליא	1	final_midword
םבי	1	final_midword
םבמ	1	final_midword
םברת	1	final_midword
םגי	1	final_midword
םדרו	1	final_midword
םהא	1	final_midword
םהזה	1	final_midword
םהיא	1	final_midword
םהיך	1	final_midword
םהילע	1	final_midword
םואמר	1	final_midword
םואנ	1	final_midword
םוברים	1	final_midword
םוד	1	final_midword
םוחז	1	final_midword
םוחמין	1	final_midword
םוחפא	1	final_midword
םוטר	1	final_midword
םוי	1	final_midword
םויה	1	final_midword
םויהב	1	final_midword
םויהי	1	final_midword
םוילידת	1	final_midword
םוכל	1	final_midword
םוכנגד	1	final_midword
םומין	1	final_midword
םועה	1	final_midword
םועקת	1	final_midword
םופו	1	final_midword
םוררה	1	final_midword
םושטרי	1	final_midword
םותטר	1	final_midword
םותק	1	final_midword
םזכיות	1	final_midword
םזרע	1	final_midword
םחם	1	final_midword
םחמ	1	final_midword
םחמי	1	final_midword
םחת	1	final_midword
םטור	1	final_midword
םטעות	1	final_midword
םטעותכון	1	final_midword
םיבו	1	final_midword
םיה	1	final_midword
םיהו	1	final_midword
םיהלא	1	final_midword
םיט	1	final_midword
םיכתא	1	final_midword
םיםרא	1	final_midword
םימת	1	final_midword
םיפיה	1	final_midword
םית	1	final_midword
םכ	1	final_midword
םלו	1	final_midword
םלחיליה	1	final_midword
םלית	1	final_midword
םליתה	1	final_midword
םלכ	1	final_midword
םלמז	1	final_midword
םלמימר	1	final_midword
םלממת	1	final_midword
םלעות	1	final_midword
םלץ	1	final_midword
םםם	1	final_midword
םמד	1	final_midword
םמכין	1	final_midword
םנב	1	final_midword
םנבלא	1	final_midword
םנפקי	1	final_midword
םס	1	final_midword
םע	1	final_midword
םעבד	1	final_midword
םעבר	1	final_midword
םעד	1	final_midword
םעודתבם	1	final_midword
םעלמא	1	final_midword
םף	1	final_midword
םפדא	1	final_midword
םפי	1	final_midword
םפר	1	final_midword
םפרי	1	final_midword
םקט	1	final_midword
םקטו	1	final_midword
םקן	1	final_midword
םקר	1	final_midword
םר	1	final_midword
םרביעאי	1	final_midword
םרי	1	final_midword
םרתיתא	1	final_midword
םש	1	final_midword
םשהיו	1	final_midword
םשוטין	1	final_midword
םשכן	1	final_midword
םשם	1	final_midword
םתאמר	1	final_midword
םתימא	1	final_midword
םתענית	1	final_midword
מaל	1	mixed
מhbu	1	mixed
מn	1	mixed
מy	1	mixed
מzעכשיו	1	mixed
מאברהםם	1	final_midword
מאותםהליחות	1	final_midword
מאיךא	1	final_midword
מאיםאכ	1	final_midword
מאיםותך	1	final_midword
מאיןשתהא	1	final_midword
מאירוסימןן	1	final_midword
מאכיליןה	1	final_midword
מאלהךאנא	1	final_midword
מאליןאת	1	final_midword
מאליןויודי	1	final_midword
מאליןי	1	final_midword
מאםב	1	final_midword
מאםתס	1	final_midword
מאןו	1	final_midword
מאןיהי	1	final_midword
מאןעבד	1	final_midword
מאנוסימןם	1	final_midword
מאריץז	1	final_midword
מאתיםא	1	final_midword
מאתךם	1	final_midword
מבחוץא	1	final_midword
מבחוץב	1	final_midword
מבחוץג	1	final_midword
מבינךוא	1	final_midword
מבקשיםטבע	1	final_midword
מברכיןב	1	final_midword
מברכינןג	1	final_midword
מברכינןד	1	final_midword
מגzו	1	mixed
מגוהציןא	1	final_midword
מגוףה	1	final_midword
מגניןן	1	final_midword
מדhיק	1	mixed
מדאוןרייתא	1	final_midword
מדבריהםדאם	1	final_midword
מדבריןלהון	1	final_midword
מדגרסימןנין	1	final_midword
מדיןה	1	final_midword
מדיןוית	1	final_midword
מדיןוקסמיא	1	final_midword
מדיןקטלא	1	final_midword
מדליקיןא	1	final_midword
מדליקיןלגבי	1	final_midword
מדםמיך	1	final_midword
מדםקטילין	1	final_midword
מדעםדמתר	1	final_midword
מדעםואמרו	1	final_midword
מדעםלא	1	final_midword
מדעתםא	1	final_midword
מדרבנןא	1	final_midword
מדרבנןוהעמידו	1	final_midword
מדרבנןמטעם	1	final_midword
מדרוףש	1	final_midword
מדרשאb	1	mixed
מדתירץן	1	final_midword
מהגוףיש	1	final_midword
מהיפךלהיפך	1	final_midword
מהלךמסיעת	1	final_midword
מהםב	1	final_midword
מהםגא	1	final_midword
מהםה	1	final_midword
מהםס	1	final_midword
מהמזיןפים	1	final_midword
מהמניןקמל	1	final_midword
מהןג	1	final_midword
מהןהשם	1	final_midword
מהןו	1	final_midword
מהןוהוא	1	final_midword
מהןיתב	1	final_midword
מהןכ	1	final_midword
מהןלגלגלתה	1	final_midword
מהןלה	1	final_midword
מהןמ	1	final_midword
מהןמותר	1	final_midword
מהןקרי	1	final_midword
מהסימןדור	1	final_midword
מהעייןס	1	final_midword
מהראנj	1	mixed
מהתהוןקדם	1	final_midword
מהתוx	1	mixed
מוהרt	1	mixed
מוהרשדםושבות	1	final_midword
מוחhן	1	mixed
מוחיןדלמ	1	final_midword
מוחיןם	1	final_midword
מולךהוא	1	final_midword
מוםב	1	final_midword
מוםבעל	1	final_midword
מוםו	1	final_midword
מוםיף	1	final_midword
מוןב	1	final_midword
מוסיםין	1	final_midword
מוסיפיןעל	1	final_midword
מוספיםהמוספים	1	final_midword
מועליןא	1	final_midword
מוקדםא	1	final_midword
מורםדעת	1	final_midword
מושבץקנים	1	final_midword
מושליםהיו	1	final_midword
מותבינןאהדורי	1	final_midword
מותבניכוןביומא	1	final_midword
מזונןתן	1	final_midword
מזידיןא	1	final_midword
מזיןעליו	1	final_midword
מזלץז	1	final_midword
מזמןקרבנו	1	final_midword
מזןזה	1	final_midword
מזףוזה	1	final_midword
מחובריןלקרקע	1	final_midword
מחולקיןבגרירה	1	final_midword
מחזיךרין	1	final_midword
מחייםף	1	final_midword
מחיםוש	1	final_midword
מחךוקת	1	final_midword
מחליפיןקתני	1	final_midword
מחלקיןג	1	final_midword
מחמץן	1	final_midword
מחמרינןואמרינן	1	final_midword
מחרבךמ	1	final_midword
מחתןלי	1	final_midword
מטוךהטעם	1	final_midword
מטומאתםטבילה	1	final_midword
מטטרוןוסנדלפון	1	final_midword
מטטרוןן	1	final_midword
מטלפןטלפין	1	final_midword
מטמאתםן	1	final_midword
מטמיןבכש	1	final_midword
מטעםדהוי	1	final_midword
מטעםחצר	1	final_midword
מטעםמתוך	1	final_midword
מטעםערבות	1	final_midword
מטעםשיתחרך	1	final_midword
מטעןנב	1	final_midword
מטפחיםומענות	1	final_midword
מיוחדיםיום	1	final_midword
מיוחסימןם	1	final_midword
מיחםי	1	final_midword
מיישנןב	1	final_midword
מיךעד	1	final_midword
מיכןאינו	1	final_midword
מימסרןלשליח	1	final_midword
מימרךארי	1	final_midword
מימרךמלאתנ	1	final_midword
מיןבשאינו	1	final_midword
מיןדב	1	final_midword
מיןדנגדן	1	final_midword
מיןו	1	final_midword
מיןוית	1	final_midword
מיןולא	1	final_midword
מיןח	1	final_midword
מיןיקרב	1	final_midword
מיןירק	1	final_midword
מיןלחם	1	final_midword
מיןלי	1	final_midword
מיןמ	1	final_midword
מיןס	1	final_midword
מיןסח	1	final_midword
מיןעמ	1	final_midword
מיןקדם	1	final_midword
מיןקדמאין	1	final_midword
מיןקטולין	1	final_midword
מיןר	1	final_midword
מינץדדוקא	1	final_midword
מיסוריןשאחר	1	final_midword
מיסיןמ	1	final_midword
מיסרךא	1	final_midword
מיעוטיןשלא	1	final_midword
מיתךלת	1	final_midword
מיתךקבר	1	final_midword
מיתםר	1	final_midword
מךבערדעניא	1	final_midword
מךגא	1	final_midword
מךועם	1	final_midword
מךט	1	final_midword
מךעל	1	final_midword
מכאןא	1	final_midword
מכאןז	1	final_midword
מכווניםבפירוש	1	final_midword
מכולםב	1	final_midword
מכולןב	1	final_midword
מכוסימןן	1	final_midword
מכחישיןאותו	1	final_midword
מכילןדק	1	final_midword
מכיריןבלשון	1	final_midword
מכןרה	1	final_midword
מכניסיןן	1	final_midword
מכסיםבמדינות	1	final_midword
מכסןית	1	final_midword
מכסןלי	1	final_midword
מכעםת	1	final_midword
מכפריםויש	1	final_midword
מלאיםכ	1	final_midword
מלוהql	1	mixed
מליןדקלנא	1	final_midword
מליןלמימר	1	final_midword
מליןקטרת	1	final_midword
מלךו	1	final_midword
מלךחפץ	1	final_midword
מלךמלך	1	final_midword
מלכיםהוא	1	final_midword
מלכיןלקביל	1	final_midword
מלםך	1	final_midword
מלןחימתא	1	final_midword
מלצרףדאז	1	final_midword
מלקדמיןו	1	final_midword
מלקדמיןוא	1	final_midword
מלקדמיןלגינתא	1	final_midword
מלקדמיןעביד	1	final_midword
מלקןת	1	final_midword
מלרדוףאחריו	1	final_midword
מםבתנו	1	final_midword
מםי	1	final_midword
מםירשי	1	final_midword
מםכת	1	final_midword
מםני	1	final_midword
מםפיק	1	final_midword
מםפיקין	1	final_midword
מםפרם	1	final_midword
מםתחרא	1	final_midword
מםתכי	1	final_midword
מםתכלי	1	final_midword
מםתפק	1	final_midword
מםתפר	1	final_midword
ממהלךיום	1	final_midword
ממוןאכ	1	final_midword
ממוןבגדר	1	final_midword
ממוןגבוה	1	final_midword
ממוןהמרובה	1	final_midword
ממוןהשם	1	final_midword
ממוןן	1	final_midword
ממיןה	1	final_midword
ממםילותם	1	final_midword
מממממ	1	repeat_letter
ממנןעל	1	final_midword
ממצריםא	1	final_midword
ממצריםמבית	1	final_midword
ממקוםהפגם	1	final_midword
מןאדרא	1	final_midword
מןאחד	1	final_midword
מןאילנ	1	final_midword
מןאלהא	1	final_midword
מןאלין	1	final_midword
מןאמך	1	final_midword
מןאמריא	1	final_midword
מןאנא	1	final_midword
מןאניק	1	final_midword
מןב	1	final_midword
מןבני	1	final_midword
מןגא	1	final_midword
מןגברי	1	final_midword
מןגה	1	final_midword
מןגו	1	final_midword
מןגח	1	final_midword
מןגי	1	final_midword
מןגיב	1	final_midword
מןדחל	1	final_midword
מןדחסף	1	final_midword
מןדינא	1	final_midword
מןדכרא	1	final_midword
מןדשאמ	1	final_midword
מןהבושת	1	final_midword
מןהמים	1	final_midword
מןהקיסר	1	final_midword
מןהרר	1	final_midword
מןהשמים	1	final_midword
מןו	1	final_midword
מןוהא	1	final_midword
מןוכו	1	final_midword
מןותחדי	1	final_midword
מןח	1	final_midword
מןחברך	1	final_midword
מןחברת	1	final_midword
מןחמר	1	final_midword
מןחרמא	1	final_midword
מןט	1	final_midword
מןי	1	final_midword
מןיה	1	final_midword
מןיומא	1	final_midword
מןימינך	1	final_midword
מןיציביא	1	final_midword
מןיקרבנך	1	final_midword
מןכה	1	final_midword
מןכנת	1	final_midword
מןלח	1	final_midword
מןלחמא	1	final_midword
מןלך	1	final_midword
מןלצ	1	final_midword
מןלתמן	1	final_midword
מןמד	1	final_midword
מןמדבחא	1	final_midword
מןמדינאי	1	final_midword
מןמל	1	final_midword
מןמלכי	1	final_midword
מןמע	1	final_midword
מןמתא	1	final_midword
מןנ	1	final_midword
מןסטר	1	final_midword
מןסימתא	1	final_midword
מןסניא	1	final_midword
מןסריקיא	1	final_midword
מןעזיא	1	final_midword
מןעממיא	1	final_midword
מןענא	1	final_midword
מןעקתא	1	final_midword
מןערבא	1	final_midword
מןקדמוהי	1	final_midword
מןקדמי	1	final_midword
מןקדמיכ	1	final_midword
מןקדמך	1	final_midword
מןקדמנא	1	final_midword
מןקסמיא	1	final_midword
מןקר	1	final_midword
מןקרויא	1	final_midword
מןר	1	final_midword
מןרי	1	final_midword
מןריש	1	final_midword
מןשיבין	1	final_midword
מןשמע	1	final_midword
מנביאיםבזה	1	final_midword
מנדוןן	1	final_midword
מנהdם	1	mixed
מנהוןואין	1	final_midword
מנורהושלחןומזבח	1	final_midword
מניךעל	1	final_midword
מניןדדהב	1	final_midword
מניןדרמ	1	final_midword
מניןמן	1	final_midword
מניןע	1	final_midword
מניתךרב	1	final_midword
מנךאלהא	1	final_midword
מנךויהי	1	final_midword
